Permutation,Subject,SegDur,Accuracy
92,1,30,0.00851853119209667
93,1,30,0.00604462752705176
94,1,30,0.00910402662891587
95,1,30,0.00893098350375556
96,1,30,0.0134844693674595
97,1,30,0.0102535252618085
98,1,30,0.00709278905259048
99,1,30,0.00700871021325643
100,1,30,0.00765575309164024
1,1,40,0.0013224629784018
2,1,40,0.00446687931340653
3,1,40,0.00791601777639214
4,1,40,0.00893798651247194
5,1,40,0.00187757467058838
6,1,40,0.0136781824730814
7,1,40,0.00993739836101136
8,1,40,0.00671910530598482
9,1,40,0.0072790873718063
10,1,40,0.010238186827348
11,1,40,0.00660617165479775
12,1,40,0.013754252201735
13,1,40,0.00413383190980793
14,1,40,0.00838231711551971
15,1,40,0.010395840115167
16,1,40,0.00741824730078539
17,1,40,0.00451861820263412
18,1,40,0.00569528402872484
19,1,40,0.00634913160024908
20,1,40,0.0127279406855675
21,1,40,0.00865122442302788
22,1,40,0.0138613674110296
23,1,40,0.0121895939983925
24,1,40,0.0122248953469503
25,1,40,0.00641452941552172
26,1,40,0.00917359630478638
27,1,40,0.00719466357888149
28,1,40,0.0105159301557096
29,1,40,0.00541626264961128
30,1,40,0.00840951251870314
31,1,40,0.0129159881214753
32,1,40,0.00446687176905029
33,1,40,0.0104865097736286
34,1,40,0.0100062990661576
35,1,40,0.00663045778523188
36,1,40,0.0101665458724666
37,1,40,0.0107232297264405
38,1,40,0.00250749565696025
39,1,40,0.00710845224183009
40,1,40,0.00592275132093955
41,1,40,0.00792194447336407
42,1,40,0.00905003274759179
43,1,40,0.0130952074622678
44,1,40,0.0135418612077382
45,1,40,0.00955779270441856
46,1,40,0.00872330620272247
47,1,40,0.00990983674365487
48,1,40,0.0103699535878329
49,1,40,0.00586582094522447
50,1,40,0.0121243044331101
51,1,40,0.0065767972003718
52,1,40,0.0128214099301814
53,1,40,0.00948298916844214
54,1,40,0.0103755021235601
55,1,40,0.00881846128061372
56,1,40,0.00810230046742696
57,1,40,0.0069936058603703
58,1,40,0.00697472503863496
59,1,40,0.0118399810112066
60,1,40,0.0134435005559929
61,1,40,0.00637853523932309
62,1,40,0.00785739306055951
63,1,40,0.0151129005239685
64,1,40,0.0102167753208106
65,1,40,0.0092906543543876
66,1,40,0.00965224768005605
67,1,40,0.0120929203074082
68,1,40,0.00843826198250573
69,1,40,0.00419390439073105
70,1,40,0.00546260359682468
71,1,40,0.00534358961938209
72,1,40,0.00780229806214407
73,1,40,0.00907641671898951
74,1,40,0.0105869398466464
75,1,40,0.0124872181496504
76,1,40,0.0104895677870928
77,1,40,0.00597027576448977
78,1,40,0.00910977504998858
79,1,40,0.00744575719375308
80,1,40,0.00455888108191858
81,1,40,0.00812047800805753
82,1,40,0.00495821912169612
83,1,40,0.00714447666047756
84,1,40,0.0114507451139701
85,1,40,0.00589830387997016
86,1,40,0.00786078172691612
87,1,40,0.00881612870541567
88,1,40,0.0103412411553912
89,1,40,0.00881688985553779
90,1,40,0.00614200397673227
91,1,40,0.00936609196521783
92,1,40,0.0119211737541095
93,1,40,0.00470254987685134
94,1,40,0.0112871232073155
95,1,40,0.00229041629725967
96,1,40,0.00213191643617981
97,1,40,0.0063784390659453
98,1,40,0.00527929160016454
99,1,40,0.0050273552332054
100,1,40,0.0106615080586257
1,1,60,0.00678196830030422
2,1,60,0.00348015692319116
3,1,60,0.00580807042991943
4,1,60,0.00629099144657334
5,1,60,0.00701854670210892
6,1,60,0.00644393467493988
7,1,60,0.00871145196160297
8,1,60,0.00566933419016192
9,1,60,0.0116896881369083
10,1,60,0.00714628830226383
